Folder Number;Image Number;Image Description ;Date;License;Place;Specific Location;Place in TWKM Database;Holder;Distinct Holder Name ;Holder in TWKM Website;Archaeological Site;Distinct Archaeological Site Name;Archaeological Site in TWKM Website;Archaeological Site in TWKM Database;Artefact Name;Distinct Artefact Name;Artefact Type;Artefact Type in TWKM Database;Artefact in TWKM Database;Catalogue Number;Publication;Zotero-ID;Inventory Number;Note;Creator of Image;Publications;Collection ;Editing State
7;KHM_1994_F482_R04_24;PNK, Relief of a phallus;1994;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 59;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 59;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1994_F482_R04_25;PNK, Relief of a phallus;1994;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 59;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 59;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1994_F482_R05_26;PNK, Facade Decoration;1994;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 58;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 58;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1994_F482_R05_27;PNK, Facade Decoration;1994;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 58;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 58;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1994_F482_R05_28;PNK, Facade Decoration;1994;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 57;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 57;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1994_F482_R06_33;Bilimkok, Stela 1;1994;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;Bilimkok;BMK;http://mayawoerterbuch.de/sites/bilimkok/;;Bilimkok, Stela 1;BMK: St. 1;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 6.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1994_F482_R06_35;Hopelchén, Church of San Antonio de Padua;1994;CC By 4.0;Hopelchén;Church of San Antonio de Padua;;;;;;HPL;;;Hopelchén, Church of San Antonio de Padua;HPL: SAP;Church;http://idiom-projekt.de/voc/placetype/concept000216;;;;;;;Karl Herbert Mayer;;;public
7;KHM_1994_F482_R06_36;Hopelchén, Church of San Antonio de Padua;1994;CC By 4.0;Hopelchén;Church of San Antonio de Padua;;;;;;HPL;;;Hopelchén, Church of San Antonio de Padua;HPL: SAP;Church;http://idiom-projekt.de/voc/placetype/concept000216;;;;;;;Karl Herbert Mayer;;;public
7;KHM_1995_F499_R02_05;PNK, Relief of a phallus;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 59;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 59;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R02_06;PNK, Relief of a phallus;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 59;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 59;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R02_07;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 58;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 58;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R03_08;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 58;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 58;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R03_09;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 58;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 58;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R03_10;Bilimkok, Stela 1;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;Bilimkok;BMK;http://mayawoerterbuch.de/sites/bilimkok/;;Bilimkok, Stela 1;BMK: St. 1;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 6.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R03_11;Bilimkok, Stela 1;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;Bilimkok;BMK;http://mayawoerterbuch.de/sites/bilimkok/;;Bilimkok, Stela 1;BMK: St. 1;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 6.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R03_12;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 57;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 57;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;Upper object on the picture;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R03_13;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 57;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 57;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;Upper object on the picture;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R04_14;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 57;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 57;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;Upper object on the picture;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R04_17;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 58;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 58;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R04_18;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 58;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 58;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R04_19;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 57;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 57;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R05_20;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 57;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 57;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R05_21;PNK, Facade Decoration;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Architectural Sculpture;PNK: KHM 7 - 57;Architectural Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000090;;KHM 7 - 57;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R05_22;PNK, Relief of a phallus;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 59;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 59;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R05_23;PNK, Relief of a phallus;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 59;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 59;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plate 201.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R05_24;PNK, Stela, Left side, Upper part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R05_25;PNK, Stela, Left side, Central part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R06_26;PNK, Stela, Left side, Central part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R06_27;PNK, Stela, Left side, Lower part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R06_28;PNK, Stela, Left side, Lower part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R06_29;PNK, Stela, Right side;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R06_30;PNK, Stela, Right side;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R06_31;PNK, Stela, Right side, Upper part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R07_32;PNK, Stela, Right side, Central part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R07_33;PNK, Stela, Right side;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz.  Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R07_34;PNK, Stela, Right side, Lower part;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Stela;PNK: KHM 7 - 53;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;KHM 7 - 53;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz. Plates 196-198.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R07_35;PNK, Cephalomorphic Stone;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Miscellaneous Sculpture;PNK: KHM 7 - 56;Miscellaneous Sculpture;http://idiom-projekt.de/voc/artefacttype/concept000095;;KHM 7 - 56;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz. Plate 200.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R07_36;PNK, Stone Head;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Statue;PNK: KHM 7 - 55;Statue;http://idiom-projekt.de/voc/artefacttype/concept000003;;KHM 7 - 55;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz. Plate 199.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F499_R07_37;PNK, Stone Head;1995;CC By 4.0;Hopelchén;;;Museo Municipal de Hopelchén;MHPL;http://mayawoerterbuch.de/museums/museo-municipal-de-hopelchen/;PNK;PNK;;;PNK, Statue;PNK: KHM 7 - 55;Statue;http://idiom-projekt.de/voc/artefacttype/concept000003;;KHM 7 - 55;Mayer, Karl Herbert (1995): Maya Monuments: Sculptures of Unknown Provenance, Supplement 4. Maya Monuments 7. Academic Publishers, Graz. Plate 199.;idiom_bibliography/items/itemKey/PJC2JKNH;;;Karl Herbert Mayer;;MHPL;public
7;KHM_1995_F505_R01_01;Edzna, Stela 21;1995;CC By 4.0;Edzna;;;;;;Edzna;ETZ;http://mayawoerterbuch.de/sites/edzna/;;Edzna, Stela 21;ETZ: St. 21;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;;;;;;Karl Herbert Mayer;;;public
7;KHM_1995_F505_R02_02;Edzna, Panel 1;1995;CC By 4.0;Edzna;;;;;;Edzna;ETZ;http://mayawoerterbuch.de/sites/edzna/;;Edzna, Panel 1;ETZ: Pan. 1;Panel;http://idiom-projekt.de/voc/artefacttype/concept000076;;;Benavides C, Antonio (1997): Edzná: a Pre-Columbian City in Campeche = Edzná: una ciudad prehispánica de Campeche. Instituto Nacional de Antropología e Historia, México, D.F.. Figure 62.;idiom_bibliography/items/itemKey/6D4V7P7P;;;Karl Herbert Mayer;;;public
7;KHM_1995_F505_R02_03;Edzna, Stela 27;1995;CC By 4.0;Edzna;;;;;;Edzna;ETZ;http://mayawoerterbuch.de/sites/edzna/;;Edzna, Stela 27;ETZ: St. 27;Stela;http://idiom-projekt.de/voc/artefacttype/concept000002;;;;;;;Karl Herbert Mayer;;;public
